"StartDate","EndDate","Status","IPAddress","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent","disagree","zipcode","per_care_1","per_care_2","per_care_3","per_care_4","per_care_wknd_1","per_care_wknd_2","per_care_wknd_3","per_care_wknd_4","pc_wknd_time_1","pc_wknd_time_2","pc_wknd_time_3","pc_wknd_time_4","per_care_covid_1","per_care_covid_2","per_care_covid_3","per_care_covid_4","st_act_1","st_act_2","st_act_3","st_act_wknd_1","st_act_wknd_2","st_act_wknd_3","sa_wknd_time_1","sa_wknd_time_2","sa_wknd_time_3","st_act_covid_1","st_act_covid_2","st_act_covid_3","own_device","dev_act_1","dev_act_7","dev_act_3","dev_act_6","dev_act_wknd_1","dev_act_wknd_2","dev_act_wknd_3","dev_act_wknd_4","da_wknd_time_1","da_wknd_time_2","da_wknd_time_3","da_wknd_time_6","dev_act_covid_1","dev_act_covid_2","dev_act_covid_3","dev_act_covid_4","dev_act_covid_5","dev_act_covid_6","dev_act_covid_7","other_act_1","other_act_2","other_act_3","other_act_4","other_act_wknd_1","other_act_wknd_2","other_act_wknd_3","other_act_wknd_4","oa_wknd_time_1","oa_wknd_time_2","oa_wknd_time_3","oa_wknd_time_4","other_act_covid_1","other_act_covid_2","other_act_covid_3","other_act_covid_4","pre_electric","post_electric","pre_gas","post_gas","num_vehicles","pre_trans","post_trans","health","mental_health_anxious","mental_health_worry","mental_health_interest","mental_health_down","physical_health","mental_health","pre_phy_health","pre_mental_health","days_poor_health","impairment","impairment_hsh","num_hsh_impair","major_impairment","other_major_imp","impairment_hsh_1","other_impairment_hsh","days_impairment_1","weeks_impairment_4","months_impairment_1","years_impairment_1","med_device_1","med_device_2","med_device_3","med_device_4","med_device_5","med_device_6","med_device_7","med_device_8","med_device_9","med_device_10","med_device_11","other_med_device","emp_status","emp_status_partner","work_home","work_home_partner","frontline","frontline_partner","hrs_work_3","hrs_work_4","hrs_work_partner_3","hrs_work_partner_4","min_commute_3","hrs_commute_3","min_commute_partner_3","hrs_commute_partnet_3","rsn_nowork","rsn_nowork_partner","eip_1","eip_2","eip_3","eip_4","eip_5","eip_6","eip_7","other_eip","year","gender","gender_7_TEXT","hispanic","race","education","marital","depen","num_hsh","num_children","num_retired","num_rooms","num_bedrooms","sq_ft","hardships_1","hardships_2","hardships_3","hardships_4","hardships_5","hardships_6","welfare_1","welfare_2","welfare_3","welfare_4","welfare_5","welfare_6","welfare_7","email","email_confirm","rewrite_email","duration","yrbr","age","zip","hisp","race2","race_eth","marital_st","educ","ageg","anxious","worry","interest","down","pre_c19_ph","pre_c19_mh","front","work_hrs","hsh_size","hsh_child","hsh_retire","rep_email"
"2021-02-23 22:45:44","2021-02-23 23:10:45","0","24.6.200.165","100","1500","1","2021-02-23 23:10:46","R_88GkNI7FygqnuFz",NA,NA,NA,NA,"37.5625","-122.000396728515625","anonymous","EN","1",NA,"1","7.1","0.4","0.5","0.1","4","5","4","4",NA,"5.1",NA,NA,"3","4","4","3","7.9","0.9","0.9","3","4","4",NA,"6.6","0.7","4","3","3","3","5.2","1.4","1.3","1.7","3","3","2","2",NA,NA,"5.2","9.5","4","3","2","3","3","4","4","4.2","0.7","0.5","0.5","3","3","2","3","3.9","0.6","0.6","0.4","5","4","4","4","600","210","620","55","1","450","50","Good","3","3","2","2","3","2","3","3","2","1","2","1","-99",NA,NA,NA,"14","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"4","4","4","1","2","2","21","-99","25","-99","37","-99","17","-99","3","3","1","1","0","0","0","0","0",NA,"17","Female","-99","1","2","4","2","1","1","1","1","7","4","7","1","0","0","1","0","0","1","0","1","0","0","0","0","dicuspjp51@gmail.com","1",NA,25,1983,38,"Elm Creek","Not Hispanic","Black","NH-Black","In a union","College","30-39","More than half","More than half","Several days","Several days","Better","Better","No",21,1,1,1,"first_entry"
"2021-02-23 22:45:35","2021-02-23 23:11:15","0","68.3.128.192","100","1539","1","2021-02-23 23:11:16","R_2bV748sKrUWdwq8",NA,NA,NA,NA,"33.43060302734375","-111.92559814453125","anonymous","EN","1",NA,"1","7.3","1.9","0.4","1.1","5","5","4","4","8.4","1.6",NA,NA,"5","3","4","4","8.9","3.3","0.3","3","4","3",NA,"7",NA,"4","4","3","3","3.9","0.7","1.3","0.8","2","3","2","2","6.3",NA,"0.9","0.6","5","4","4","3","4","4","4","4.6","2.4","0.8","0.4","3","3","2","3","2.6","1.3","1.3","0.7","3","3","4","4","200","200","350","40","1","400","55","Good","3","4","3","3","2","3","2","3","2","2","2","2",NA,NA,NA,NA,"4","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"4","4","3","2","2","2","28","-99","31","-99","33","-99","27","-99","3","3","1","1","0","0","0","0","0",NA,"15","Female","-99","1","2","5","2","1","2","1","1","6","4","8","0","1","1","0","0","0","0","1","0","1","0","0","0","melindafyw67@gmail.com","1",NA,25.6,1985,36,"Elm Creek","Not Hispanic","Black","NH-Black","In a union","College","30-39","More than half","Nearly every day","More than half","More than half","Same","Better","No",28,2,1,1,"first_entry"
"2021-02-23 21:38:47","2021-02-23 23:14:12","0","71.202.216.179","100","5725","1","2021-02-23 23:14:13","R_Zr7rOAHZ7zMA52x",NA,NA,NA,NA,"37.756195068359375","-121.7700042724609375","anonymous","EN","1",NA,"2","9.6","1.1","0.7","0.2","4","4","5","4",NA,NA,"2.3",NA,"4","5","4","3","6.4","2.3","1.8","3","3","4",NA,NA,"8.3","3","3","3","3","8.1","4.3","1","0.5","3","3","2","3",NA,NA,"7.1",NA,"3","1","3","2","4","4","3","6.9","0.8","1.5","0.6","3","2","3","3","9.2","3.1","2.4","0.6","4","4","3","3","420","450","500","80","1","400","100","Good","4","3","3","3","2","2","3","3","3","2","2","2",NA,NA,NA,NA,"4","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"7","4","3","2","2","2","26","-99","43","-99","30","-99","23","-99","3","3","1","1","1","0","0","0","0",NA,"17","Female","-99","1","2","6","2","1","2","1","2","5","7","6","0","1","0","0","0","0","0","1","1","0","0","0","0","ritchieffmt22@gmail.com","1",NA,95.4,1983,38,"Jefferson Heights","Not Hispanic","Black","NH-Black","In a union","College","30-39","Nearly every day","More than half","More than half","More than half","Better","Better","No",26,2,1,2,"first_entry"
"2021-02-23 23:00:34","2021-02-23 23:15:13","0","104.220.144.44","100","879","1","2021-02-23 23:15:13","R_2Ez6BvYc4XXFlyr",NA,NA,NA,NA,"38.74249267578125","-121.1947021484375","anonymous","EN","1",NA,"1","8.1","1","0.9","1.9","5","4","4","5","10",NA,NA,"2.1","4","3","3","3","-99","-99","-99",NA,NA,NA,NA,NA,NA,"6","6","6","3","-99","2","0.5","1",NA,"3","3","2",NA,NA,NA,"3","3","3","3","3","3","3","3","-99","-99","-99","-99",NA,NA,NA,NA,NA,NA,NA,NA,"3","3","3","3","50","70","30","15","1","50","25","Very good","1","1","2","1","0","7","2","1","5","1","1","1","-99",NA,"8",NA,"-99","-99","-99","2","0","0","0","0","1","0","0","0","0","0","0",NA,"1","1","3","1","2","2","40","-99","35","-99","20","-99","30","-99",NA,NA,"1","0","0","0","0","0","0",NA,"13","Female","-99","2","1","6","3","2","4","0","2","8","3","7","0","0","0","0","0","1","1","0","0","1","0","0","0","gilltoland05@gmail.com","1",NA,14.7,1987,34,"Elm Creek","Hispanic","White","Hispanic","In a union","College","30-39","Not at all","Not at all","Several days","Not at all","Same","Worse","No",40,4,0,2,"first_entry"
"2021-02-23 22:45:25","2021-02-23 23:23:46","0","172.89.150.248","100","2300","1","2021-02-23 23:23:46","R_3iIjItcvy07joGK",NA,NA,NA,NA,"33.9073028564453125","-118.008697509765625","anonymous","EN","1",NA,"1","9.2","2.1","0.4","0.9","4","4","5","5",NA,NA,"6","1","4","4","4","4","6.6","0.9","0.4","3","3","4",NA,NA,"6.5","4","4","4","3","2.4","1","1.2","0.2","3","2","3","2",NA,"7.2",NA,"7.2","3","4","5","3","3","3","3","9.2","1.1","0.8","0.7","3","3","2","2","5.7","0.7","0.4","0.2","3","3","4","4","120","200","120","50","1","400","85","Good","3","3","2","2","2","2","3","3","2","1","2","1","-99",NA,NA,NA,"3","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"2","2","3","1","2","2","22","-99","34","-99","24","-99","28","-99","3","3","1","1","1","0","0","0","0",NA,"14","Female","-99","1","2","5","2","1","3","1","1","5","2","7","0","1","1","0","0","0","0","1","0","1","0","0","0","shakiayjlz05@gmail.com","1",NA,38.3,1986,35,"Elm Creek","Not Hispanic","Black","NH-Black","In a union","College","30-39","More than half","More than half","Several days","Several days","Better","Better","No",22,3,1,1,"first_entry"
"2021-02-23 23:09:58","2021-02-23 23:25:24","0","76.14.27.125","100","926","1","2021-02-23 23:25:25","R_3wTEKWWiWkn0Huh",NA,NA,NA,NA,"37.5659027099609375","-122.3661041259765625","anonymous","EN","1",NA,"1","10.3","4.8","0.9","-99","4","5","4",NA,NA,"6",NA,NA,"3","3","3","3","-99","-99","-99",NA,NA,NA,NA,NA,NA,"6","6","6","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-99","-99","3.8","0.8",NA,NA,"2","3",NA,NA,"6.2","2.4","6","6","4","2","500","350","500","300","2","300","100","Excellent","1","2","1","2","5","3","3","3","2","2","2","0",NA,NA,NA,NA,"-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"1","1","3","1","2","2","48","-99","45","30","15","-99","20","-99",NA,NA,"0","0","0","1","1","0","0",NA,"10","Male","-99","2","1","3","3","2","2","0","0","2","1","1","1","0","0","1","0","0","1","1","0","0","0","0","0","quintonchungf@gmail.com","1",NA,15.4,1990,31,"Elm Creek","Hispanic","White","Hispanic","In a union","High School","30-39","Not at all","Several days","Not at all","Several days","Better","Better","No",48,2,0,0,"first_entry"
"2021-02-23 22:59:57","2021-02-23 23:30:01","0","27.128.200.185","100","1804","1","2021-02-23 23:30:02","R_vra4xOJEeKQYBvX",NA,NA,NA,NA,"34.773193359375","113.72198486328125","anonymous","EN","1",NA,"2","11.4","5.7","4","1.4","4","5","4","5",NA,"9",NA,"6.7","4","4","3","3","9.8","6.9","2","3","4","3",NA,"5.6",NA,"3","4","3","3","6.7","3.5","1.4","4.4","2","3","2","3","9",NA,"4",NA,"4","3","3","4","3","4","3","5.8","2.9","4.4","2.7","2","3","2","2","6.7","4.4","5.8","3.3","3","4","3","4","1500","700","650","450","1","460","450","Poor","4","3","4","3","10","15","2","2","0","2","2","1",NA,NA,NA,NA,"6","1","-99","-99","0","0","0","0","0","0","0","1","1","0","0",NA,"1","1","3","2","1","2","74","-99","61","-99","-99","3","-99","2",NA,NA,"0","0","1","0","1","0","0",NA,"15","Male","-99","1","1","3","2","2","5","1","2","5","3","2","0","0","1","0","1","0","0","1","0","1","0","0","0","lemkepjs91@gmail.com","1",NA,30.1,1985,36,"Jefferson Heights","Not Hispanic","White","NH-White","In a union","High School","30-39","Nearly every day","More than half","Nearly every day","More than half","Same","Same","Yes",74,5,1,2,"first_entry"
"2021-02-23 23:16:41","2021-02-23 23:32:47","0","71.202.216.179","100","965","1","2021-02-23 23:32:47","R_3FIEflaVwdoP8Sy",NA,NA,NA,NA,"37.756195068359375","-121.7700042724609375","anonymous","EN","1",NA,"2","10.4","3.1","1.4","0.6","4","4","5","5",NA,NA,"4.1","1","4","4","4","3","9.6","1","0.7","3","4","4",NA,"5.2","0.8","3","4","4","3","6.5","1.6","0.7","0.8","3","3","2","2",NA,NA,"5.5","3.3","4","4","3","3","5","4","4","4.8","1.1","0.9","0.1","3","2","3","2","12.3","1.8","0.8","1.4","4","5","3","3","125","150","400","60","1","350","50","Very good","4","3","2","2","2","3","3","3","3","2","2","2",NA,NA,NA,NA,"10","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"4","2","3","1","2","2","34","-99","21","-99","32","-99","32","-99","3","3","1","0","1","0","0","0","0",NA,"17","Female","-99","1","2","5","2","1","1","1","1","5","2","9","1","1","0","1","0","0","1","1","0","0","0","0","0","orvillemdqgf26@gmail.com","1",NA,16.1,1983,38,"Jefferson Heights","Not Hispanic","Black","NH-Black","In a union","College","30-39","Nearly every day","More than half","Several days","Several days","Better","Better","No",34,1,1,1,"first_entry"
"2021-02-23 23:16:37","2021-02-23 23:33:10","0","98.198.82.255","100","993","1","2021-02-23 23:33:11","R_C7SiXMhlU3TfXTr",NA,NA,NA,NA,"29.738800048828125","-95.830902099609375","anonymous","EN","1",NA,"1","8.6","1.1","1","0.8","4","4","5","5",NA,NA,"4.3","1","4","4","3","4","8.9","1","0.5","3","3","4",NA,NA,"7.8","3","4","4","3","4.6","1.1","0.7","0.8","2","3","2","2","6.1",NA,"2.1","3.7","5","2","4","3","4","4","5","4.8","1.7","1.3","1.4","3","2","3","3","4.2","1.5","0.8","0.6","4","4","3","3","120","150","50","60","1","500","50","Good","4","3","3","3","2","3","3","2","2","2","2","2",NA,NA,NA,NA,"4","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"4","2","4","1","2","2","16","-99","33","-99","39","-99","24","-99","3","3","1","1","0","1","0","0","0",NA,"19","Male","-99","1","1","5","2","1","1","1","1","6","4","6","1","0","0","1","0","0","1","0","0","1","0","0","0","runolfssonrujj31@gmail.com","1",NA,16.6,1981,40,"Elm Creek","Not Hispanic","White","NH-White","In a union","College","40-49","Nearly every day","More than half","More than half","More than half","Better","Same","No",16,1,1,1,"first_entry"
"2021-02-23 23:16:06","2021-02-23 23:33:40","0","76.185.170.233","100","1054","1","2021-02-23 23:33:41","R_2S9y88oRci5bVtK",NA,NA,NA,NA,"29.4246978759765625","-98.46209716796875","anonymous","EN","1",NA,"2","7.1","1.2","1.6","1.1","5","5","5","5","9.1","1.7","2.3","1.8","4","5","4","3","1","1","-99","4","4",NA,"2","2",NA,"3","4","6","3","1.9","1.5","1.4","1.5","2","2","2","2","2.3","2.5","1.2","2.6","3","4","5","4","5","4","4","1.1","1.1","1.1","0.4","2","2","2","2","2.2","2.3","1.4","0.7","4","5","4","3","100","120","80","100","1","500","30","Good","2","3","3","3","2","2","2","1","2","1","1","0","13",NA,"13",NA,"7","1","-99","-99","0","0","0","0","1","0","1","0","1","0","0",NA,"1","1","3","1","1","1","35","-99","35","-99","60","1","60","1",NA,NA,"1","1","0","1","0","0","0",NA,"35","Male","-99","2","1","7","2","1","6","2","2","3","3","6","1","0","1","0","0","0","1","0","0","0","0","0","0","GabrielleStonewyhs@yahoo.com","1",NA,17.6,1965,56,"Jefferson Heights","Hispanic","White","Hispanic","In a union","Graduate","50-59","Several days","More than half","More than half","More than half","Same","Worse","Yes",35,6,2,2,"first_entry"
"2021-02-23 23:19:33","2021-02-23 23:35:32","0","45.21.33.118","100","958","1","2021-02-23 23:35:32","R_28NUuGJoqlJiQUq",NA,NA,NA,NA,"29.5531005859375","-98.35980224609375","anonymous","EN","1",NA,"2","7.5","0.5","0.5","0.7","5","5","5","4","8.5","1","1",NA,"4","3","3","3","-99","-99","-99",NA,NA,NA,NA,NA,NA,"6","6","6","3","0.7","0.6","-99","-99","3","2",NA,NA,NA,"0.2",NA,NA,"3","3","3","3","4","4","3","-99","0.8","0.2","0.5",NA,"2","2","3",NA,"1","0.5","-99","3","3","3","3","30","20","20","30","1","50","30","Very good","1","3","3","1","5","5","1","1","0","2","2","1",NA,NA,NA,NA,"-99","-99","6","3","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"1","1","3","1","2","1","35","-99","45","-99","40","-99","40","-99",NA,NA,"0","0","0","0","1","0","0",NA,"16","Male","-99","2","1","6","2","1","2","2","2","8","4","7","0","0","0","0","1","1","1","1","0","1","1","0","0","JeniferJoyrr@gmail.com","1",NA,16,1984,37,"Jefferson Heights","Hispanic","White","Hispanic","In a union","College","30-39","Not at all","More than half","More than half","Not at all","Worse","Worse","No",35,2,2,2,"first_entry"
"2021-02-23 23:24:29","2021-02-23 23:39:05","0","24.6.200.165","100","876","1","2021-02-23 23:39:06","R_2VDALCKYwBdlt69",NA,NA,NA,NA,"37.5625","-122.000396728515625","anonymous","EN","1",NA,"2","7.3","1.3","0.6","1","5","4","5","5","8.3",NA,"1.7","0.2","5","3","3","2","7.3","1.3","0.8","4","3","4","5.4",NA,"1","4","4","3","3","7.1","1.1","0.9","3.9","3","3","2","3",NA,NA,"2.4",NA,"4","3","3","2","5","4","4","7.3","1.4","1.5","0.8","3","3","2","3","9.2","4.5","0.7","0.5","5","4","4","3","200","200","350","80","1","250","75","Good","3","3","3","4","2","2","3","3","1","2","2","1",NA,NA,NA,NA,"11","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"4","4","3","1","2","2","25","-99","23","-99","27","-99","30","-99","3","2","1","0","1","0","0","0","0",NA,"20","Female","-99","1","2","6","2","2","2","1","1","8","5","7","1","0","1","0","0","0","1","0","1","0","0","0","0","connieicp85@gmail.com","1",NA,14.6,1980,41,"Jefferson Heights","Not Hispanic","Black","NH-Black","In a union","College","40-49","More than half","More than half","More than half","Nearly every day","Better","Better","No",25,2,1,1,"first_entry"
"2021-02-23 23:20:59","2021-02-23 23:39:53","0","104.44.136.170","100","1133","1","2021-02-23 23:39:53","R_3qFHvqzYAfMbzWh",NA,NA,NA,NA,"29.4221038818359375","-98.4925994873046875","anonymous","EN","1",NA,"1","8","2","1.5","1","5","4","5","4","10",NA,"2",NA,"5","4","3","3","4","2","1","4","4","3","4","2",NA,"5","5","3","3","2","2","1","1","2","2","3","3","3","4",NA,NA,"5","5","5","4","4","3","3","2","1.5","1","1","2","2","3","3","3","2","1.5","1","5","5","3","3","80","80","80","50","2","900","20","Good","2","3","2","3","2","2","1","1","2","1","1","0","13",NA,"13",NA,"12","-99","-99","-99","1","0","0","0","0","0","1","0","0","0","0",NA,"1","1","3","1","1","1","35","-99","35","-99","30","-99","30","-99",NA,NA,"1","1","0","0","0","0","0",NA,"33","Female","-99","2","1","6","2","2","4","1","0","5","3","6","1","0","0","0","0","0","1","0","0","0","0","0","0","BrittWhiteheadrxky@yahoo.com","1",NA,18.9,1967,54,"Elm Creek","Hispanic","White","Hispanic","In a union","College","50-59","Several days","More than half","Several days","More than half","Worse","Worse","Yes",35,4,1,0,"first_entry"
"2021-02-23 23:16:44","2021-02-23 23:43:37","0","68.3.128.192","100","1613","1","2021-02-23 23:43:38","R_Z8hhHLY6ma1lb2x",NA,NA,NA,NA,"33.43060302734375","-111.92559814453125","anonymous","EN","1",NA,"1","5.4","0.7","0.4","0.3","4","4","5","4",NA,NA,"2.1",NA,"3","3","4","3","7.2","0.8","1.5","4","3","4","4.2",NA,"1.6","4","5","3","3","6.9","2.1","1.7","4.8","3","3","2","3",NA,NA,"7.3",NA,"4","2","3","2","5","4","3","6.7","1.3","0.5","0.3","3","2","2","3","5.1","0.5","0.5","0.2","3","4","2","3","250","200","550","50","1","450","65","Good","4","4","4","3","2","2","3","2","2","2","1","4",NA,NA,"-99",NA,"15","1","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"2","2","4","2","2","2","21","-99","34","-99","32","-99","23","-99","3","3","1","0","1","0","0","0","0",NA,"18","Male","-99","1","1","6","2","1","3","2","1","9","5","10","0","1","0","0","0","0","1","0","0","0","0","0","0","tinsleyxyoz36@gmail.com","1",NA,26.9,1982,39,"Elm Creek","Not Hispanic","White","NH-White","In a union","College","30-39","Nearly every day","Nearly every day","Nearly every day","More than half","Better","Same","No",21,3,2,1,"first_entry"
"2021-02-23 23:31:10","2021-02-23 23:46:24","0","123.163.11.64","100","914","1","2021-02-23 23:46:25","R_1JWTuWhmjnK9P8k",NA,NA,NA,NA,"39.725799560546875","117.2947998046875","anonymous","EN","1",NA,"2","7.9","1.5","1.3","1.6","5","5","5","5","10.5","3.1","0.6","2.6","4","3","3","4","2.4","2","-99","4","4",NA,"1.4","1.6",NA,"3","4","3","3","2.5","3.7","0.9","2","2","2","3","2","1.9","2.3",NA,"2.3","4","3","4","4","3","4","4","1","1","0.7","2","2","2","3","2","1.9","1.8","2.1","2.4","4","4","3","4","120","150","30","50","2","300","200","Very good","2","1","2","1","1","1","2","2","0","2","2","0",NA,NA,NA,NA,"3","-99","-99","-99","0","0","1","0","0","0","0","0","0","0","0",NA,"1","1","3","1","2","1","45","-99","40","-99","60","-99","3","1",NA,NA,"0","1","1","0","1","0","0",NA,"15","Female","-99","1","1","5","2","1","4","1","1","5","4","7","1","0","0","0","0","0","0","0","1","1","1","0","0","burnsodwup15@gmail.com","1",NA,15.2,1985,36,"Jefferson Heights","Not Hispanic","White","NH-White","In a union","College","30-39","Several days","Not at all","Several days","Not at all","Same","Same","No",45,4,1,1,"first_entry"
"2021-02-23 23:34:54","2021-02-23 23:48:21","0","76.185.170.233","100","807","1","2021-02-23 23:48:22","R_2ahIie3z29RYECY",NA,NA,NA,NA,"29.4246978759765625","-98.46209716796875","anonymous","EN","1",NA,"2","7","1","1.1","0.5","5","5","5","5","9","1.7","1.9","1.3","3","4","4","3","1.2","1.4","-99","4","4","4","2.3","1.9","-99","3","4","6","3","2.1","1.7","0.7","0.8","2","2","2","2","3.2","2.4","1","3","4","5","4","5","4","4","4","1.2","0.9","1","0.6","2","2","2","2","2.1","1.9","2.1","1.5","3","4","4","3","100","120","80","100","1","500","40","Good","3","3","2","3","2","2","2","2","3","1","1","0","13",NA,"13",NA,"7","1","-99","-99","0","0","0","0","1","0","1","1","0","0","0",NA,"1","1","3","1","1","1","38","-99","35","-99","60","1","60","1",NA,NA,"1","1","0","1","0","0","0",NA,"24","Male","-99","2","1","7","2","1","6","2","2","6","3","5","1","0","1","0","0","0","1","0","0","1","0","0","0","ElenaBlackwellaoph@yahoo.com","1",NA,13.4,1976,45,"Jefferson Heights","Hispanic","White","Hispanic","In a union","Graduate","40-49","More than half","More than half","Several days","More than half","Same","Same","Yes",38,6,2,2,"first_entry"
"2021-02-23 23:33:34","2021-02-23 23:48:35","0","172.89.150.248","100","901","1","2021-02-23 23:48:36","R_3ssjYuTBQYc1X32",NA,NA,NA,NA,"33.9073028564453125","-118.008697509765625","anonymous","EN","1",NA,"1","9.6","1.5","1","0.8","4","4","5","5",NA,NA,"6.2","1.5","4","2","2","4","8.6","1.4","0.5","3","4","3",NA,"4.8",NA,"4","3","3","3","4.8","1.1","0.4","0.5","3","2","3","3",NA,"2.4",NA,NA,"3","2","2","1","1","4","4","8.9","1.1","0.8","0.5","3","3","2","2","7.6","1.8","2.3","1.4","4","3","3","4","200","300","500","50","1","500","50","Good","4","2","2","2","2","2","3","3","5","2","2","2",NA,NA,NA,NA,"10","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"4","4","4","2","2","2","30","-99","30","-99","24","-99","31","-99","3","3","1","0","0","1","0","0","0",NA,"16","Female","-99","1","2","5","2","1","1","1","1","8","5","6","1","0","1","0","0","0","1","0","0","1","0","0","0","oreillypckx44@gmail.com","1",NA,15,1984,37,"Elm Creek","Not Hispanic","Black","NH-Black","In a union","College","30-39","Nearly every day","Several days","Several days","Several days","Better","Better","No",30,1,1,1,"first_entry"
"2021-02-23 23:24:19","2021-02-23 23:48:46","0","75.1.101.3","100","1467","1","2021-02-23 23:48:46","R_TvgKiNZ0se24boR",NA,NA,NA,NA,"29.5442962646484375","-98.549896240234375","anonymous","EN","1",NA,"1","8","2","0.3","0.2","5","5","5","5","10","2","0.3","1","5","5","5","5","6","2","3.4","4","4","4","3","2","1.8","2","2","2","3","2","4","1","5.1","2","2","2","2","3","4","1","6","5","5","5","5","5","5","5","5","3","5","1","2","2","2","2","4","2","1","1","5","5","5","5","30","30","70","20","1","70","20","Excellent","2","1","1","1","0","0","3","2","0","1","1","1","-99",NA,"-99",NA,"0","0","0","0","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"1","2","3","2","2","2","40","0","50","0","30","0","15","0",NA,"3","1","1","0","0","0","0","0",NA,"29","Male","-99","2","1","3","2","1","5","2","1","6","4","8","1","0","0","0","0","0","-99","-99","-99","-99","-99","-99","-99","sviatoslavde45@gmail.com","1",NA,24.4,1971,50,"Elm Creek","Hispanic","White","Hispanic","In a union","High School","50-59","Several days","Not at all","Not at all","Not at all","Better","Same","No",40,5,2,1,"first_entry"
"2021-02-23 23:40:32","2021-02-23 23:53:24","0","104.44.136.170","100","772","1","2021-02-23 23:53:24","R_1gSaKHxif32ssiu",NA,NA,NA,NA,"29.4221038818359375","-98.4925994873046875","anonymous","EN","1",NA,"1","7","1.5","1","1","5","5","4","4","9","3",NA,NA,"5","5","3","3","4","2","1","4","4","3","4","2",NA,"5","5","2","3","4","3","1.5","1","2","2","3","3","4","3",NA,NA,"5","5","4","4","4","3","3","3","1.5","1","1","2","2","3","3","4","2","1.5","1","5","4","3","3","80","80","80","50","2","900","20","Good","2","3","2","3","2","2","1","1","1","1","1","0","13",NA,"13",NA,"12","-99","-99","-99","1","0","0","0","0","0","1","0","0","0","0",NA,"1","1","3","1","1","1","35","-99","35","-99","25","-99","25","-99",NA,NA,"1","1","0","0","0","0","0",NA,"32","Female","-99","2","1","6","2","2","4","1","0","4","2","6","1","0","0","0","0","0","1","0","0","0","0","0","0","NoeBrewervnae@yahoo.com","1",NA,12.9,1968,53,"Elm Creek","Hispanic","White","Hispanic","In a union","College","50-59","Several days","More than half","Several days","More than half","Worse","Worse","Yes",35,4,1,0,"first_entry"
"2021-02-23 23:34:52","2021-02-23 23:53:49","0","76.185.169.2","100","1136","1","2021-02-23 23:53:49","R_1lACZ8Y2VXyd4Vb",NA,NA,NA,NA,"29.4873046875","-98.4532012939453125","anonymous","EN","1",NA,"2","9","1","0.6","1.3","5","5","5","5","9","2.1","1.1","1.5","5","4","3","5","6","2","0.9","4","3","4","6.5",NA,"1","2","3","4","3","6","1.5","0.5","2","2","2","2","2","7","1.5","0.6","3.1","5","4","4","5","4","3","5","0.5","1.5","1","0.5","2","2","3","3","0.7","1","1.5","0.5","3","5","4","3","60","80","20","50","2","100","50","Good","1","1","1","1","1","1","2","1","2","1","2","0","4",NA,NA,NA,"3","0","0","0","0","0","0","0","0","0","0","1","0","0","0",NA,"1","1","3","1","2","2","50","0","70","40","10","0","5","0",NA,NA,"0","0","0","0","1","0","0",NA,"10","Female","-99","1","1","4","2","1","2","2","0","4","4","8","1","0","0","0","0","0","0","0","1","0","0","0","0","angelinazuravlev990@gmail.com","1",NA,18.9,1990,31,"Jefferson Heights","Not Hispanic","White","NH-White","In a union","College","30-39","Not at all","Not at all","Not at all","Not at all","Same","Worse","No",50,2,2,0,"first_entry"
